The Ragam,The Song,The Film Name,Video Link
Mayamalawagowlai,Enakinai Yaaringe,Ivan,https://www.youtube.com/watch?v=O0-lHTw3nLU
Mayamalawagowlai,Enga Ooru Laila Laila,Karagaatakari,https://www.youtube.com/watch?v=z7AoEzEqTXg&list=RDz7AoEzEqTXg&start_radio=1&pp=ygUoRW5nYSBPb3J1IExhaWxhIExhaWxhIGZyb20gS2FyYWdhYXRha2FyaaAHAQ%3D%3D
Mayamalawagowlai,Enge Naan Kanbaen,Sadhanai,https://www.youtube.com/watch?v=qvaspSd9wkc
Mayamalawagowlai,Gnana Thangamae,Raajagopuram,https://www.youtube.com/watch?v=-K3INj_5JNI
Mayamalawagowlai,Idho Idho En Nenjile,Vattathukkul Sathuram,https://www.youtube.com/watch?v=RRbKqfVqtec
Mayamalawagowlai,Ilam Kadhal Veenai,Vellai Pura Onru,https://www.youtube.com/watch?v=kK22Wudgb6w
Mayamalawagowlai,Jigi Jigi,Chettu Kindha Pleader (Telugu),https://www.youtube.com/watch?v=K20562z0mn4
Mayamalawagowlai,Kaadhal Kavithaigal,Gopura Vasalile,https://www.youtube.com/watch?v=8K1JitI-uQc
Mayamalawagowlai,Kaadhal Maharani,Kaadhal Parisu,https://www.youtube.com/watch?v=G_kwz1z5Wlw
Mayamalawagowlai,Kalise Prathi,Aalapana (Telugu),https://www.youtube.com/watch?v=LwJ9QN9OJOA
Mayamalawagowlai,Kan Parum Devi,Kokkarako,https://www.youtube.com/watch?v=5T-3ki87o8o
Mayamalawagowlai,Kanava Idhu Unmaya,Aruvadai Naal,https://www.youtube.com/watch?v=Df8ayjhHO4c&list=RDDf8ayjhHO4c&start_radio=1&pp=ygUlS2FuYXZhIElkaHUgVW5tYXlhIGZyb20gQXJ1dmFkYWkgTmFhbKAHAQ%3D%3D
Mayamalawagowlai,Kenu Mayangeeyo,Kallukondoru Pennu (Malayalam),https://www.youtube.com/watch?v=Ad-zWy40rS0
Mayamalawagowlai,Kottu Kali Kottu,Chinnavar,https://www.youtube.com/watch?v=E50In9BpehA
Mayamalawagowlai,Kuyila Pudichu,Chinnathambi,https://www.youtube.com/watch?v=aw4BBmf33jk
Mayamalawagowlai,Maanin Iru Kangal Konda,Maapillai (donâ€™t miss the first 6 seconds of prelude),https://www.youtube.com/watch?v=dM5A3td80tk&list=RDdM5A3td80tk&start_radio=1&pp=ygUmTWFhbmluIElydSBLYW5nYWwgS29uZGEgZnJvbSBNYWFwaWxsYWmgBwE%3D
Mayamalawagowlai,Machchi Mannaru,Ennuyir Thozhan (a versatile composition !),https://www.youtube.com/watch?v=KBREofd8Hog&list=RDKBREofd8Hog&start_radio=1&pp=ygUkTWFjaGNoaSBNYW5uYXJ1IGZyb20gRW5udXlpciBUaG96aGFuoAcB
Mayamalawagowlai,Madhura Marikozhundhu,Enga Ooru Patukaran,https://www.youtube.com/watch?v=cDRfjIPZBsA
Mayamalawagowlai,Manadhil Urudhi Vendum,Manadhil Urudhi Vendum,https://www.youtube.com/watch?v=8fW35x121og
Mayamalawagowlai,Manjal Nilavukku,Mudhal Iravu,https://www.youtube.com/watch?v=w7gyXm7vPgk
Mayamalawagowlai,Mariyamma Mariyamma,Karagaatakaran,https://www.youtube.com/watch?v=0m4GCsArKbw
Mayamalawagowlai,Masaru Ponne Varuga,Thevar Magan,https://www.youtube.com/watch?v=vexLDQSz_NU
Mayamalawagowlai,Mudhdhutho Srungaara,Dharma Kshethram (Telugu),https://www.youtube.com/watch?v=_Rnr0nNrjG8
Mayamalawagowlai,Nandri Sollave Enakku,Udan Pirappu,https://www.youtube.com/watch?v=BxgC61PIfHc
Mayamalawagowlai,Neeye Gadhiyamma,Chinna Thurai,https://www.youtube.com/watch?v=VOq5sLnPg30
Mayamalawagowlai,Niyana Thangame,Raja Gopuram,https://www.youtube.com/watch?v=HJSm9zts0JA
Mayamalawagowlai,Onapputhattu Bullakku Vaangi Tharen,Chinna Jameen,https://www.youtube.com/watch?v=3sMfUDfneUw
Mayamalawagowlai,Oru Chiri Kandal,Ponmudi Puzhayorathu,https://www.youtube.com/watch?v=19JGmV8IR2I
Mayamalawagowlai,Poo Pole Un Punnagaiyil,Kavarimaan,https://www.youtube.com/watch?v=L1Ffkbbjj04
Mayamalawagowlai,Poonkathave Thaazhthiravai,Nizhalgal,https://www.youtube.com/watch?v=LKkzh1pXnHk
Mayamalawagowlai,Poova Eduthu Oru,Amman Kovil Kizhakaale,https://www.youtube.com/watch?v=MUjaJ98uy2A
Mayamalawagowlai,Rama Namam Oru Vedame,Sri Raghavendra,https://www.youtube.com/watch?v=wRfjzW_KKpM
Mayamalawagowlai,Rasathi Rasathi,Kanna Unai Thedugiren,https://www.youtube.com/watch?v=zzH3phZso1M
Mayamalawagowlai,Samigale Samigale Sondha Kadhai Kelunga,En Purushan Thaan Enakku Mattum Thaan,https://www.youtube.com/watch?v=L3tU7iyqjek
Mayamalawagowlai,Sivagami Nenapinile,Kili Petchu Ketkava (a blinder of a tune from IR !!),https://www.youtube.com/watch?v=pDu5JndaFps
Mayamalawagowlai,Sollaal Aditha Sundari,Chinna Kounder (touches dha2 slightly),https://www.youtube.com/watch?v=ow2Jm00HZe8
Mayamalawagowlai,Sorgathil Nikka Nikka,Rajasthan,https://www.youtube.com/watch?v=TnHH921U8oI
Mayamalawagowlai,Thayundu Thandhaiyundu,Kovil Kaalai (a soul rendering song),https://www.youtube.com/watch?v=WsZYRBZdF7E&list=RDWsZYRBZdF7E&start_radio=1&pp=ygUoVGhheXVuZHUgVGhhbmRoYWl5dW5kdSBmcm9tIEtvdmlsIEthYWxhaaAHAQ%3D%3D
Mayamalawagowlai,The Third Track of the Album,How to Name It,https://www.youtube.com/watch?v=I6VvHdtIQHs
Mayamalawagowlai,Thennangeetrum Thendral Kaatrum,Mudivilla Arambam,https://www.youtube.com/watch?v=sc_2RfwPSIY
Mayamalawagowlai,Ullukkulla Chakaravarthi,Panakkaaran,https://www.youtube.com/watch?v=NqAFQSyHg3U
Mayamalawagowlai,Uyirae Uyirae Urugadhae,Oruvar Vaazhum Aalayam,https://www.youtube.com/watch?v=hyrVO_a8tiA
Mayamalawagowlai,Vaanam Idi Idikka,Unna Ninaichen Paatu Padichen,https://www.youtube.com/watch?v=sGEbQ3OCzD8
Mayamalawagowlai,Varaverkumo En Raajakumari,Pachakuthira,https://www.youtube.com/watch?v=SRmH6U8NOBE
Mayamalawagowlai,Vayasu Vandha Valibanukku,En Mana Vaanil,https://www.youtube.com/watch?v=WQbBMEY9wXY&list=RDWQbBMEY9wXY&start_radio=1&pp=ygUtVmF5YXN1IFZhbmRoYSBWYWxpYmFudWtrdSBmcm9tIEVuIE1hbmEgVmFhbmlsoAcB
Mayamalawagowlai,Yamaho Nee Yama,Jagadeka Veerudu Athiloka Sundari (Telugu),https://www.youtube.com/watch?v=yp-Z-4tOWco
(Mecha) bowli,Senthaalam Poovil,Mullum Malarum,https://www.youtube.com/watch?v=8e17naoTrmE
Mohana Kalyani,Enadhu Udalum Uyirum Porulum,Raajavin Ramanamaalai,https://www.youtube.com/watch?v=YnvJrKDKpVQ
Mohana Kalyani,Geetha Sangeetha,Anbae Sangeetha,https://www.youtube.com/watch?v=gmMG17_Iz-g
Mohana Kalyani,Kaalai Thendral Paadi Varum,Uyarndha Ullam (uses D1 in charanam !!),https://www.youtube.com/watch?v=J8fFuyqEx0E&list=RDJ8fFuyqEx0E&start_radio=1&pp=ygUvS2FhbGFpIFRoZW5kcmFsIFBhYWRpIFZhcnVtIGZyb20gVXlhcm5kaGEgVWxsYW2gBwE%3D
Mohana Kalyani,Kelada Manidava,Bharathi,https://www.youtube.com/watch?v=YKlAybft0Jk
Mohana Kalyani,Krishna Nuvvu,Shivshankar (Telugu),https://www.youtube.com/watch?v=8RjP6PvHPTs
Mohana Kalyani,Mudhal Mutham Mogam,Pudhir,https://www.youtube.com/watch?v=3qfPMtsLOWo
Mohana Kalyani,Naan Sirithaal Deepavali,Nayagan,https://www.youtube.com/watch?v=bqpckPghU0M
Mohana Kalyani,Oh Party Nalla Party Dhaan,Idhayam,https://www.youtube.com/watch?v=ggzS3lxy3yg
Mohana Kalyani,Paattu Thalaivan Padinal,Idhaya Kovil (watch out for the hamsadhwani phrase!!),https://www.youtube.com/watch?v=MLTUKKECcls&list=RDMLTUKKECcls&start_radio=1&pp=ygUqUGFhdHR1IFRoYWxhaXZhbiBQYWRpbmFsIGZyb20gSWRoYXlhIEtvdmlsoAcB0gcJCU0KAYcqIYzv
Mohana Kalyani,Paarijaadha Poove,Ellame En Raasathan,https://www.youtube.com/watch?v=-m-M6yTaolI
Mohana Kalyani,Thenmalli Poove,Thyagam (trace of maand in charanams),https://www.youtube.com/watch?v=X5wtYdRDCo8&list=RDX5wtYdRDCo8&start_radio=1&pp=ygUcVGhlbm1hbGxpIFBvb3ZlIGZyb20gVGh5YWdhbaAHAQ%3D%3D
Mohana Kalyani,Thirutheril Varum Silayo,Naan Vaazha Vaippen,https://www.youtube.com/watch?v=GSfEhYKANAQ
Mohanam,Aalolam Kili Thopilae,"Siraichaalai (uses M2, Ni3 of kalyani)",https://www.youtube.com/watch?v=zd8g6XmQVB0&list=RDzd8g6XmQVB0&start_radio=1&pp=ygUnQWFsb2xhbSBLaWxpIFRob3BpbGFlIGZyb20gU2lyYWljaGFhbGFpoAcB
Mohanam,Aandaalalo Namo,Jagadeka Veerudu Athiloka Sundari (Telugu),https://www.youtube.com/watch?v=g3MFxLZM87A
Mohanam,Aasai Nenjin Kanavugal Valarpirai,Mugathil Mugam Paarkalam,https://www.youtube.com/watch?v=SxgaFywpQ1A
Mohanam,Aathoram Kaathaada,Engeyo Kaeta Kural,https://www.youtube.com/watch?v=i_MygJf2xFE
Mohanam,Aattirambile Kumbile,"Kaalapaani (Malayalam) (uses M2, Ni3 of kalyani)",https://www.youtube.com/watch?v=woIWYGMIoAY&list=RDwoIWYGMIoAY&start_radio=1&pp=ygUkQWF0dGlyYW1iaWxlIEt1bWJpbGUgZnJvbSBLYWFsYXBhYW5poAcB
Mohanam,Abc Nee Vaasi,Oru Kaidiyin Dairy (watch the rhythm patterns),https://www.youtube.com/watch?v=Hag1VJI18d8
Mohanam,Achachacho Penmai Poovache,Udhayam,https://www.youtube.com/watch?v=Y7UGt6l74sM&list=RDY7UGt6l74sM&start_radio=1&pp=ygUnQWNoYWNoYWNobyBQZW5tYWkgUG9vdmFjaGUgZnJvbSBVZGhheWFtoAcB
Mohanam,Adi Elachi Elachi Kozhaichi Kozhaichi,Maharasan,https://www.youtube.com/watch?v=cDhP4Ll6GRI&list=RDcDhP4Ll6GRI&start_radio=1&pp=ygU0QWRpIEVsYWNoaSBFbGFjaGkgS296aGFpY2hpIEtvemhhaWNoaSBmcm9tIE1haGFyYXNhbqAHAQ%3D%3D
Mohanam,Azhagaana Nam Paandi Naatinilae,Pudhupatti Ponnuthaayi,https://www.youtube.com/watch?v=HJvKmyX4jVQ
Mohanam,Athe Neevu,Abhinandana (Telugu),https://www.youtube.com/watch?v=fAis0blHsNo
Mohanam,Cheri Yashodakku,Swarna Kamalam (Telugu),https://www.youtube.com/watch?v=jlyrzXs3RUE
Mohanam,Enakkoru Magan Pirappan,Annanukku Je,https://www.youtube.com/watch?v=QLsmPP1c_X4
Mohanam,Enga Maharanikku,Thalaimurai,https://www.youtube.com/watch?v=Q_CsfswrgwU
Mohanam,Geetham Sangeetham,Kokkarako,https://www.youtube.com/watch?v=zgt2cqnmW0Q
Mohanam,Goro Gorokana,Boomi Geetha (Kannada),https://www.youtube.com/watch?v=aa5bsD38kFU
Mohanam,Gundumalli Gundumalli,Solla Marandha Kadhai,https://www.youtube.com/watch?v=_a6ZuUP8RiM
Mohanam,Idhayam Oru Kovil,Idhayakovil,https://www.youtube.com/watch?v=285z3nVTAAU
Mohanam,Indha Ammanukku,Deiva Vaaku (appadi podu !!!),https://www.youtube.com/watch?v=xac0JGgkg4o&list=RDxac0JGgkg4o&start_radio=1&pp=ygUgSW5kaGEgQW1tYW51a2t1IGZyb20gRGVpdmEgVmFha3WgBwHSBwkJTQoBhyohjO8%3D
Mohanam,Indha Poovukoru Arasan,Poovarasan,https://www.youtube.com/watch?v=kwyZZeVHT3Y
Mohanam,Iru Paravaigal Malai Muzhuvadhum,Niram Maradha Pookal,https://www.youtube.com/watch?v=hOezigGaxWk
Mohanam,Janapadha Ammodu,Usire (Kannada),https://www.youtube.com/watch?v=ObydPjLF4iM&list=RDObydPjLF4iM&start_radio=1&pp=ygUbSmFuYXBhZGhhIEFtbW9kdSBmcm9tIFVzaXJloAcB
Mohanam,Kanmaniye Kaadal,Aarilirindu Arubathu Varai,https://www.youtube.com/watch?v=hxmCCrILAjc&list=RDhxmCCrILAjc&start_radio=1&pp=ygUwS2FubWFuaXllIEthYWRhbCBmcm9tIEFhcmlsaXJpbmR1IEFydWJhdGh1IFZhcmFpoAcB
Mohanam,Kannan Oru Kai Kuzhandhai,Badrakaali (uses Ni3 in avarohanam),https://www.youtube.com/watch?v=_GNXi6UgZEo&list=RD_GNXi6UgZEo&start_radio=1&pp=ygUpS2FubmFuIE9ydSBLYWkgS3V6aGFuZGhhaSBmcm9tIEJhZHJha2FhbGmgBwE%3D
Mohanam,Kasthoori Manae,Pudhumai Penn (Diluted With Kalyani),https://www.youtube.com/watch?v=ghkByAsXCMo&list=RDghkByAsXCMo&start_radio=1&pp=ygUiS2FzdGhvb3JpIE1hbmFlIGZyb20gUHVkaHVtYWkgUGVubqAHAQ%3D%3D
Mohanam,Kathirundhen Thaniye,Rasamagan,https://www.youtube.com/watch?v=8kM6JbBV66s
Mohanam,Kekaliyo Kekaliyo,Kasthuri Maan,https://www.youtube.com/watch?v=qVEQQ9aIlU8
Mohanam,Ketkudhadi Koo Koo,Kattumarakaaran,https://www.youtube.com/watch?v=3BgPGaZCEko
Mohanam,Kukku Koo Koovum,Valli,https://www.youtube.com/watch?v=Cx-SjHUHg4I
Mohanam,Kurinji Malarin,Azhaghe Unnai Aaradhikiren,https://www.youtube.com/watch?v=gsok9bMBGYc
Mohanam,Malligai Malai Katti,Pudhiya Ragam (Mohanam for a Sad Mood!),https://www.youtube.com/watch?v=qPPvYrVQJBg
Mohanam,Manjum Kulirum,Sandhyakku Virinja Poovu (Malayalam),https://www.youtube.com/watch?v=EvBP9q_2vp0
Mohanam,Meenkodi Theril,Karumbuvil,https://www.youtube.com/watch?v=z7b6I_lDYis
Mohanam,Meluru Maaman Melaga Pakuraan,Makkal Aatchi,https://www.youtube.com/watch?v=zJsMD4XOPsI
Mohanam,Naal Thorum Endhan Kannil,Dhevadhai,https://www.youtube.com/watch?v=LwnEBCHS5mg
Mohanam,Naan Oru Ponnoviyam,Kannil Theriyum Kadhaigal,https://www.youtube.com/watch?v=y2gJxOk0gSY
Mohanam,Naan Thanga Roja,Time,https://www.youtube.com/watch?v=gR74RSItxxE
Mohanam,Naan Undhan Thaayaga Vendum,Ullasa Paravaigal,https://www.youtube.com/watch?v=hbPFxcqrfmo
Mohanam,Nilavu Thoongum Naeram,Kunkumachimizh (Diluted With Kalyani),https://www.youtube.com/watch?v=ZaAV-aHDcAg&list=RDZaAV-aHDcAg&start_radio=1&pp=ygUqTmlsYXZ1IFRob29uZ3VtIE5hZXJhbSBmcm9tIEt1bmt1bWFjaGltaXpooAcB
Mohanam,Ninnukkori,Gharshana (Telugu),https://www.youtube.com/watch?v=f3tfxlACq7w
Mohanam,Ninnukkori Varnam,Agni Nakshatiram,https://www.youtube.com/watch?v=eZI7kQmfu7c
Mohanam,"Oilaaley Hoiyaarae Hoiyee, Yamuna Theerey",Yaathra (Malayalam),https://www.youtube.com/watch?v=PB6sr5f1ajY&list=RDPB6sr5f1ajY&start_radio=1&pp=ygU2T2lsYWFsZXkgSG9peWFhcmFlIEhvaXllZSwgWWFtdW5hIFRoZWVyZXkgZnJvbSBZYWF0aHJhoAcB
Mohanam,Om Kaarade Kande,Nammura Mandaara Hoove (Kannada),https://www.youtube.com/watch?v=SMHWrxpXA7I
Mohanam,Oru Kanam Oru Yugamaaga,Nadodi Thendral,https://www.youtube.com/watch?v=UZKUnR55GZA
Mohanam,Oru Ragam Padalodu,Anandha Ragam,https://www.youtube.com/watch?v=Qvg6KXqaT5g
Mohanam,Oru Thanga Rathathil,Dharma Yudham,https://www.youtube.com/watch?v=cviO1SEW-RQ
Mohanam,Oru Vaarthai Pesu,"Unknown (if someone knows the film name, tip me)",https://www.youtube.com/watch?v=mNUqB-fGXks&list=RDmNUqB-fGXks&start_radio=1&pp=ygUeT3J1IFZhYXJ0aGFpIFBlc3UgZnJvbSBVbmtub3duoAcB
Mohanam,Poovil Vandu,Kadhal Oviyam,https://www.youtube.com/watch?v=UXYt2IsGXrw
Mohanam,Pottu Vacha Kiliye,Poovarasan,https://www.youtube.com/watch?v=sB688gSDQIA
Mohanam,Raadhe En Raadhe,Japaanil Kalyaanaraaman,https://www.youtube.com/watch?v=4SZCaj-mu0Y
Mohanam,Rela Rela Rela,Anumaanaspadam (Telugu) (a celebration of music),https://www.youtube.com/watch?v=IFPTI1R6xQc
Mohanam,Saada Maada Pechukellam,Karagaatakari,https://www.youtube.com/watch?v=fMvaK3U0-Jg
Mohanam,Thamtha Theemtha,Pagalil Oru Nilavu,https://www.youtube.com/watch?v=riUUyss8jG4
Mohanam,Vaan Pole Vannam,Salangai Oli,https://www.youtube.com/watch?v=cSDOJRgJ97A
Mohanam,Vandhadhe,Kizhakku Vaasal,https://www.youtube.com/watch?v=wv-xoPv9194
Mohanam,Varuga Varuga Ezhilae,Pondaatti Thevai,https://www.youtube.com/watch?v=7aO4s4Npatc&list=RD7aO4s4Npatc&start_radio=1&pp=ygUrVmFydWdhIFZhcnVnYSBFemhpbGFlIGZyb20gUG9uZGFhdHRpIFRoZXZhaaAHAQ%3D%3D
Mohanam,Varuga Varugavae,Manaivi Ready,https://www.youtube.com/watch?v=HI5wD2BQNjw
Mohanam,Vayasu Pulla Vayasu Pulla,Annan,https://www.youtube.com/watch?v=dU92KDO6OeI
Mohanam,Ve Vela Gopemella,Saagar Sangamam (Telugu),https://www.youtube.com/watch?v=qjTWHqVj-zg
Mohanam,Ve Velaa Varnalaa,Sankeerthana (Telugu),https://www.youtube.com/watch?v=xT56dfJjeXU
Mohanam,Veene Veene Veenakkunje,Aalolam (Malayalam),https://www.youtube.com/watch?v=h7h9flbk7-4
Mohanam,Vel Muruganukku Mottai Onnu,Puyal Paadum Pattu,https://www.youtube.com/watch?v=3haW3vnMmyA
Naadhanamakriya,Endhan Pon Vannamae,Naan Vaazha Vaippen,https://www.youtube.com/watch?v=MS4ajnEp5do
Naadhanamakriya,Kannin Maniyae Kannin Maniyae,Manadhil Urudhi Vendum,https://www.youtube.com/watch?v=fK1-7Cq5ct4
Naadhanamakriya,Oor Ora Pogum Intha Udambu,Kaakai Chiraginile (what a masterpiece !!),https://www.youtube.com/watch?v=mI0m7-9KGKA&list=RDmI0m7-9KGKA&start_radio=1&pp=ygUyT29yIE9yYSBQb2d1bSBJbnRoYSBVZGFtYnUgZnJvbSBLYWFrYWkgQ2hpcmFnaW5pbGWgBwE%3D
Naadhanamakriya,Veetukoru Maganapola,Ponnu Oorukku Pudhusu,https://www.youtube.com/watch?v=VgHTj59OKF0
Nagandhini,Alapanai,Ethanai Konam Ethanai Parvai,https://www.youtube.com/watch?v=Bcw09gq0hgY&list=RDBcw09gq0hgY&start_radio=1&pp=ygUqQWxhcGFuYWkgZnJvbSBFdGhhbmFpIEtvbmFtIEV0aGFuYWkgUGFydmFpoAcB
Nagandhini,Varudhu Varudhu Ilam Kaatru,Brahma,https://www.youtube.com/watch?v=vbodJ-IHsKA
Nalinaganthi,Endhan Nenjil Neengaadha,Kalaignan,https://www.youtube.com/watch?v=NFtIGZNnzlY
Natabhairavi,Aa Devarilli Maaguvaa,Boomi Geetha (Kannada),https://www.youtube.com/watch?v=_o0o1kGg7N8&list=RD_o0o1kGg7N8&start_radio=1&pp=ygUnQWEgRGV2YXJpbGxpIE1hYWd1dmFhIGZyb20gQm9vbWkgR2VldGhhoAcB
Natabhairavi,Aaraaro Paattu Paada,Pondaatti Thevai (what a gem),https://www.youtube.com/watch?v=Nl2dowzTOAs
Natabhairavi,Aasaiya Kathula Thoodhu Vittu,Johny,https://www.youtube.com/watch?v=pyK1zKPpWiA
Natabhairavi,Aathu Metula,Gramathu Athiyaayam,https://www.youtube.com/watch?v=VgScCVStCa8
Natabhairavi,Aattin karayorathe,Rasathanthram (Malayalam),https://www.youtube.com/watch?v=_MkXI4cUNZ8
Natabhairavi,Andhi Mazhai Megam,Nayagan,https://www.youtube.com/watch?v=f_tsgSRd_TI
Natabhairavi,Azhaghi Vara Soru Thara,Uliyin Osai,https://www.youtube.com/watch?v=wKFFegtNiYQ
Natabhairavi,En Iniya Pon Nilaave,Moodupani,https://www.youtube.com/watch?v=6HGqbaYrHK4
Natabhairavi,Endhan Kannil Yezhulangal,Guru,https://www.youtube.com/watch?v=IEp4idwaMcU
Natabhairavi,Engirundho Ilamkuyilin,"Brahma (Charanam touches Ni3, a typical IR move !)",https://www.youtube.com/watch?v=SwOyJgWx5CE
Natabhairavi,Hey I Love You,Unnai Naan Sandhithen (music far ahead of its times),https://www.youtube.com/watch?v=fYNjFK9usP4
Natabhairavi,Hey Indhira Oorvasiya,Aduthaathu Albert,https://www.youtube.com/watch?v=5PmmKzu8_MI
Natabhairavi,Ilamaikor Vegam Undu,Oru Naal Oru Kanavu,https://www.youtube.com/watch?v=1sDs3RscEzo&list=RD1sDs3RscEzo&start_radio=1&pp=ygUtSWxhbWFpa29yIFZlZ2FtIFVuZHUgZnJvbSBPcnUgTmFhbCBPcnUgS2FuYXZ1oAcB
Natabhairavi,Ilampani Thuli Vizhum Neram,Aaradhanai (trace touches of Ni3),https://www.youtube.com/watch?v=UxpWZOuNs1Q&list=RDUxpWZOuNs1Q&start_radio=1&pp=ygUrSWxhbXBhbmkgVGh1bGkgVml6aHVtIE5lcmFtIGZyb20gQWFyYWRoYW5haaAHAQ%3D%3D
Natabhairavi,Indha Kadal Seiyum Velai,Kangalin Vaarthaigal,https://www.youtube.com/watch?v=Hp0YuAmbXG4
Natabhairavi,Kaalai Nera Raagamae,Raasave Unna Nambi,https://www.youtube.com/watch?v=7JJlYehOlXk
Natabhairavi,Kaatukili Kaatukili,Karagaatakari,https://www.youtube.com/watch?v=6RQVMiyiHaU
Natabhairavi,Kaatule Kambangaatile,Raajakumaran (a casually set sweet tune),https://www.youtube.com/watch?v=Knd4T7xWfZI
Natabhairavi,Kaadhal Neethaana,Time,https://www.youtube.com/watch?v=UpujKw9M4sg
Natabhairavi,Kannae Navamaniye Unna Kaanaama,En Bommukutty Ammaavukku,https://www.youtube.com/watch?v=PEFW_MwRv64
Natabhairavi,Kannan Vandhu Paadugindraan,Rettai Vaal Kuruvi,https://www.youtube.com/watch?v=rohhNE_ni1w
Natabhairavi,Maama Un Ponna Kodu,Rajadhi Raaja,https://www.youtube.com/watch?v=YkWIc_f_AR0
Natabhairavi,Madai Thiranthu,Nizhalgal,https://www.youtube.com/watch?v=D2IoNCJ89vU
Natabhairavi,Manadaase Hakkiyaagi,Nammura Mandaara Hoove (Kannada),https://www.youtube.com/watch?v=UCFj0YBz86E
Natabhairavi,Mandram Vandha Thendrallukku,Mouna Ragam (touches Ni3 and D2),https://www.youtube.com/watch?v=nvc58d3EbDk
Natabhairavi,Maniye Mani Kuyile,Nadodi Thendral,https://www.youtube.com/watch?v=-PpqR08EyQg
Natabhairavi,Muthirai Ippodhu Kuthidu Thappaadhu,Uzhaipaali,https://www.youtube.com/watch?v=m6LDCeDAaoU
Natabhairavi,Neramidhu Neramidhu Nenjiloru Paatezhudha,Rishimoolam,https://www.youtube.com/watch?v=czSVdoeITSw
Natabhairavi,Oh Butterfly Butterfly,Meera (touches D2 in charanams),https://www.youtube.com/watch?v=pU3wNosqqLU
Natabhairavi,Oorellam Samiyaga,Deiva Vaaku,https://www.youtube.com/watch?v=FHliRV38Xqg
Natabhairavi,Oorurangum Nerathil,Kanna Unai Thedugiren,https://www.youtube.com/watch?v=tdwpHxhEEbQ
Natabhairavi,Oru Naal,Devadai,https://www.youtube.com/watch?v=Lqj6qi0o5fM
Natabhairavi,Panam Mattum Vazhkaiya,Solla Marandha Kadhai,https://www.youtube.com/watch?v=1cQ9xSQmmAc
Natabhairavi,Pani Vizhum Iravu,Mouna Ragam,https://www.youtube.com/watch?v=8NHuGaFauRg
Natabhairavi,Pudhu Rootula Thaan,Meera,https://www.youtube.com/watch?v=8jcQal6SATM
Natabhairavi,Putham Pudhu Kalai,Alaigal Oiyvathilai,https://www.youtube.com/watch?v=RKbxKRJCiYA&list=RDRKbxKRJCiYA&start_radio=1&pp=ygUrUHV0aGFtIFB1ZGh1IEthbGFpIGZyb20gQWxhaWdhbCBPaXl2YXRoaWxhaaAHAdIHCQlNCgGHKiGM7w%3D%3D
Natabhairavi,Raaku Muthu Raaku,Yejamaan,https://www.youtube.com/watch?v=yV4imEV4sNU
Natabhairavi,Sangeetha Megam,Udhaya Geedham,https://www.youtube.com/watch?v=Dl7J2EaUK1M
Natabhairavi,Sola Ilankuyilae Azhaga Tholirangum Kaviriyae,Annanukku Je,https://www.youtube.com/watch?v=hXqCvbncwnQ
Natabhairavi,Solli Vidu Vellinilavae,Amaidhi Padai,https://www.youtube.com/watch?v=cx034u-lMuQ
Natabhairavi,Then Madurai Vaigai Nadhi,Dharmathin Thalaivan,https://www.youtube.com/watch?v=ow2Jm00HZe8
Natabhairavi,Then Paandi Seemayilae,Nayagan,https://www.youtube.com/watch?v=PKFETSCKWF8
Natabhairavi,Thulli Thirindhadhoru,Endrum Anbudan (a staggeringly simple classic),https://www.youtube.com/watch?v=v7X316JzJUo&list=RDv7X316JzJUo&start_radio=1&pp=ygUpVGh1bGxpIFRoaXJpbmRoYWRob3J1IGZyb20gRW5kcnVtIEFuYnVkYW6gBwE%3D
Natabhairavi,Unna Nambi Nethiyilae,Chittukkuruvi,https://www.youtube.com/watch?v=aPf0IaRCO-k
Natabhairavi,Vizhiyilae Malarndhadhu,Bhuvana Oru Kelvikkuri (a classic song),https://www.youtube.com/watch?v=5yXZRhTt_gQ
Naatai,Mahaganapathim,Sindhu Bhairavi,https://www.youtube.com/watch?v=-irp7HbnEPY
Naatai,Unai Thedum Ragam Idhu,Pon Megalai,https://www.youtube.com/watch?v=IjOo-i-T6qo
Natakapriya,Nenje Gurunadharin,Mogamull,https://www.youtube.com/watch?v=mg4E0blkyg0
Nayaki,Varanam Aaayiram,Keladi Kanmani,https://www.youtube.com/watch?v=5FOLA7tBEsY
Neelambari,Anbe Naan Annan,Naan Sigappu Manithan,https://www.youtube.com/watch?v=ZYlRNTUxzaI
Neelambari,Varam Thantha Samikku,Sippikkul Muthu,https://www.youtube.com/watch?v=DjyasCHtrP8
Neelambari,Vatapathra Sayikki,Swathi Muthyam (Telugu),https://www.youtube.com/watch?v=Kv08kf3vuE8
Neethimathi,En Kanavinai Kel Nanba,Dhesiya Geetham,https://www.youtube.com/watch?v=z767DcGRdMw
Neethimathi,Oh Prema Devathe,Gulabi (Kannada),https://www.youtube.com/watch?v=WwIlOG1PseM
Neethimathi,Ulagame Nee Manidhanai,Ivan,https://www.youtube.com/watch?v=d8u29erdgLg
Paavani,Paartha Vizhi Paarthabadi,Guna,https://www.youtube.com/watch?v=yMD5LC52AnM
Pahadi,Amma Sonna Aariraro,Solla Marandha Kadhai,https://www.youtube.com/watch?v=QiyH-_OmIgM
Pahadi,Chinna Chinna Solleduthu,Raajakumaran (class song),https://www.youtube.com/watch?v=FiX8CFSUGF0
